Partner,SeniorCitizen,InternetService,PaymentMethod,PaperlessBilling,MonthlyCharges,StreamingMovies,DeviceProtection,Contract,tenure,Dependents,Churn
False,False,DSL,Credit card (automatic),False,46.2,False,False,Month-to-month,1,False,True
False,False,DSL,Electronic check,False,45.15,False,False,Month-to-month,1,False,True
False,True,DSL,Electronic check,True,43.3,True,True,Month-to-month,1,False,True
False,True,DSL,Credit card (automatic),True,57.15,False,False,Month-to-month,38,False,True
True,False,Fiber optic,Electronic check,True,73.2,False,False,Month-to-month,19,False,True
False,False,Fiber optic,Electronic check,True,85.35,True,False,Month-to-month,52,False,True
False,False,DSL,Mailed check,False,45.95,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,False,83.75,False,False,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,True,70.05,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,86.0,True,False,Month-to-month,2,False,True
True,True,Fiber optic,Bank transfer (automatic),True,100.5,False,False,Month-to-month,35,False,True
False,False,Fiber optic,Electronic check,False,72.65,False,False,Month-to-month,16,False,True
True,False,No,Electronic check,True,21.0,False,False,Month-to-month,1,True,True
False,True,DSL,Mailed check,False,45.1,False,False,Month-to-month,1,False,True
True,True,DSL,Bank transfer (automatic),True,50.4,False,False,Month-to-month,30,False,True
False,True,Fiber optic,Electronic check,False,78.95,True,False,Month-to-month,5,False,True
False,False,Fiber optic,Electronic check,True,94.45,True,False,Month-to-month,56,False,True
False,False,Fiber optic,Bank transfer (automatic),True,84.8,False,True,Month-to-month,44,False,True
False,False,DSL,Mailed check,False,50.9,False,True,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,99.8,True,True,Month-to-month,49,True,True
True,False,Fiber optic,Bank transfer (automatic),True,107.35,True,True,Month-to-month,47,True,True
True,False,No,Mailed check,True,19.55,False,False,Month-to-month,31,True,True
False,False,Fiber optic,Electronic check,True,79.1,False,False,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,False,80.75,True,False,Month-to-month,2,False,True
True,False,Fiber optic,Bank transfer (automatic),True,91.85,False,False,Month-to-month,65,False,True
False,False,Fiber optic,Electronic check,True,75.35,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,75.45,False,False,Month-to-month,1,False,True
False,False,DSL,Bank transfer (automatic),True,49.55,False,False,Month-to-month,24,False,True
False,False,DSL,Credit card (automatic),True,78.6,True,True,One year,69,False,True
True,False,Fiber optic,Electronic check,True,81.1,False,False,Month-to-month,7,False,True
True,False,Fiber optic,Electronic check,True,74.95,False,False,Month-to-month,11,False,True
False,True,Fiber optic,Electronic check,True,93.55,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Credit card (automatic),True,102.1,True,True,Month-to-month,58,False,True
True,False,Fiber optic,Bank transfer (automatic),True,90.9,True,False,Month-to-month,14,True,True
True,False,DSL,Mailed check,False,29.2,False,False,Month-to-month,12,True,True
True,False,Fiber optic,Bank transfer (automatic),True,89.15,False,True,Month-to-month,25,True,True
True,True,Fiber optic,Electronic check,True,108.85,True,True,One year,58,False,True
False,True,Fiber optic,Electronic check,True,84.75,False,False,Month-to-month,16,False,True
True,False,DSL,Electronic check,True,45.7,False,False,Month-to-month,1,True,True
False,True,Fiber optic,Electronic check,True,69.95,False,False,Month-to-month,1,False,True
True,False,DSL,Electronic check,False,44.6,True,False,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,True,74.95,False,False,Month-to-month,23,False,True
False,False,Fiber optic,Electronic check,True,95.25,True,True,Two year,57,False,True
False,False,Fiber optic,Mailed check,True,89.85,False,True,Month-to-month,24,False,True
True,False,Fiber optic,Mailed check,False,100.45,True,False,One year,49,True,True
False,False,DSL,Electronic check,False,47.15,False,False,Month-to-month,5,False,True
False,False,Fiber optic,Electronic check,True,80.2,True,False,Month-to-month,2,False,True
False,False,Fiber optic,Mailed check,True,87.1,False,True,Month-to-month,4,True,True
False,False,Fiber optic,Bank transfer (automatic),True,75.9,False,False,Month-to-month,5,False,True
True,False,Fiber optic,Electronic check,True,98.75,False,True,Month-to-month,47,False,True
False,False,Fiber optic,Electronic check,False,86.45,True,False,Month-to-month,10,False,True
False,False,DSL,Mailed check,True,45.3,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,False,104.1,True,True,One year,67,False,True
True,True,Fiber optic,Electronic check,True,81.0,False,False,Month-to-month,5,False,True
True,False,Fiber optic,Credit card (automatic),True,90.6,True,False,One year,67,False,True
True,False,Fiber optic,Electronic check,False,88.15,True,False,Month-to-month,15,False,True
False,False,No,Mailed check,True,20.2,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,90.8,True,False,Month-to-month,26,True,True
False,False,Fiber optic,Electronic check,True,79.35,False,False,Month-to-month,22,False,True
False,True,Fiber optic,Bank transfer (automatic),True,96.8,True,True,Month-to-month,21,False,True
True,False,Fiber optic,Bank transfer (automatic),True,83.35,False,True,Month-to-month,47,False,True
False,False,DSL,Electronic check,True,49.4,False,False,Month-to-month,2,False,True
True,False,DSL,Electronic check,True,79.2,True,False,Month-to-month,22,False,True
True,False,DSL,Electronic check,False,48.7,False,True,Month-to-month,7,True,True
False,False,Fiber optic,Electronic check,True,95.6,True,False,Month-to-month,1,False,True
False,False,DSL,Credit card (automatic),True,59.75,False,False,Month-to-month,49,False,True
False,True,Fiber optic,Credit card (automatic),True,108.15,True,False,Month-to-month,43,False,True
False,False,Fiber optic,Electronic check,False,71.35,False,False,Month-to-month,1,False,True
False,False,No,Mailed check,True,20.15,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),False,69.75,False,False,Month-to-month,1,True,True
True,True,Fiber optic,Electronic check,True,93.2,True,False,Month-to-month,32,False,True
True,False,Fiber optic,Electronic check,False,80.85,False,False,Month-to-month,17,True,True
False,False,DSL,Electronic check,True,33.65,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,79.95,False,False,Month-to-month,1,False,True
False,False,No,Electronic check,False,19.3,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,99.2,True,True,One year,37,False,True
True,False,Fiber optic,Credit card (automatic),True,85.2,True,False,Month-to-month,8,False,True
False,False,Fiber optic,Electronic check,False,75.25,False,False,Month-to-month,3,False,True
False,False,DSL,Electronic check,False,54.35,False,True,Month-to-month,1,False,True
True,False,DSL,Electronic check,True,42.35,False,True,One year,40,False,True
False,False,Fiber optic,Electronic check,True,75.3,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,94.8,False,False,One year,51,False,True
False,True,Fiber optic,Electronic check,True,70.55,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Credit card (automatic),False,86.15,True,False,Month-to-month,33,True,True
True,False,Fiber optic,Electronic check,True,85.0,True,False,Month-to-month,30,False,True
False,False,Fiber optic,Electronic check,False,80.55,True,False,Month-to-month,2,False,True
False,False,Fiber optic,Electronic check,True,75.8,False,True,Month-to-month,2,False,True
True,True,Fiber optic,Electronic check,True,98.5,True,True,Month-to-month,29,False,True
True,True,Fiber optic,Electronic check,True,95.25,True,False,Month-to-month,13,False,True
True,True,Fiber optic,Mailed check,True,74.4,False,False,Month-to-month,7,False,True
False,False,Fiber optic,Electronic check,False,85.15,False,False,Month-to-month,30,False,True
False,True,Fiber optic,Electronic check,True,88.55,True,True,Month-to-month,2,False,True
True,False,DSL,Electronic check,False,54.75,False,False,Month-to-month,24,True,True
False,True,Fiber optic,Electronic check,True,91.3,True,False,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,79.5,False,False,Month-to-month,1,False,True
True,True,Fiber optic,Mailed check,True,70.1,False,False,Month-to-month,7,False,True
True,False,Fiber optic,Electronic check,True,111.3,True,True,One year,67,True,True
True,True,Fiber optic,Bank transfer (automatic),True,95.25,True,True,Month-to-month,57,False,True
True,False,Fiber optic,Electronic check,True,86.25,False,True,Month-to-month,7,False,True
True,True,Fiber optic,Electronic check,True,100.8,True,True,Month-to-month,1,False,True
False,False,Fiber optic,Electronic check,True,86.3,True,False,Month-to-month,14,False,True
False,False,Fiber optic,Electronic check,True,89.95,True,False,Month-to-month,28,False,True
True,True,Fiber optic,Electronic check,True,76.45,False,False,Month-to-month,17,False,True
False,False,Fiber optic,Electronic check,True,70.0,False,False,Month-to-month,10,False,True
False,False,DSL,Mailed check,True,64.4,False,False,One year,34,False,True
True,False,Fiber optic,Electronic check,True,102.45,True,True,Month-to-month,1,True,True
False,False,Fiber optic,Credit card (automatic),False,80.1,False,True,Month-to-month,3,False,True
False,False,Fiber optic,Electronic check,True,80.2,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Bank transfer (automatic),True,98.15,True,True,Month-to-month,6,False,True
False,False,Fiber optic,Mailed check,True,112.95,True,True,Month-to-month,12,False,True
False,False,Fiber optic,Mailed check,False,70.9,False,False,Month-to-month,1,False,True
False,True,Fiber optic,Electronic check,True,86.85,False,True,Month-to-month,3,False,True
True,False,Fiber optic,Electronic check,True,99.85,True,False,Month-to-month,23,True,True
True,False,Fiber optic,Electronic check,True,74.5,False,False,Month-to-month,1,True,True
False,False,Fiber optic,Electronic check,True,109.15,True,True,Month-to-month,65,False,True
False,False,DSL,Credit card (automatic),True,65.2,True,True,Month-to-month,16,False,True
True,True,Fiber optic,Credit card (automatic),True,99.5,True,True,Month-to-month,66,True,True
False,False,Fiber optic,Mailed check,True,71.55,False,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,False,93.9,True,True,Month-to-month,53,False,True
True,True,Fiber optic,Bank transfer (automatic),True,108.4,True,True,Two year,69,False,True
True,False,DSL,Bank transfer (automatic),True,48.75,True,True,Month-to-month,13,False,True
False,False,Fiber optic,Electronic check,True,85.65,False,False,Month-to-month,4,False,True
False,False,Fiber optic,Electronic check,True,106.7,True,True,Month-to-month,12,False,True
True,False,Fiber optic,Electronic check,False,110.35,True,True,One year,54,False,True
True,False,Fiber optic,Credit card (automatic),True,103.25,True,False,One year,48,True,True
False,False,DSL,Electronic check,True,47.8,False,False,Month-to-month,2,False,True
False,False,Fiber optic,Credit card (automatic),True,98.6,True,True,Month-to-month,29,False,True
True,True,Fiber optic,Electronic check,True,83.05,False,True,Month-to-month,15,False,True
True,False,Fiber optic,Bank transfer (automatic),True,70.4,False,False,Month-to-month,17,False,True
False,True,Fiber optic,Bank transfer (automatic),True,104.75,True,True,One year,56,False,True
False,True,Fiber optic,Electronic check,True,94.25,True,False,Month-to-month,21,False,True
False,False,DSL,Mailed check,False,45.95,False,False,Month-to-month,1,True,True
False,True,Fiber optic,Electronic check,True,70.15,False,False,Month-to-month,1,False,True
False,False,Fiber optic,Credit card (automatic),True,85.55,False,True,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,70.3,False,False,Month-to-month,35,False,True
True,True,Fiber optic,Bank transfer (automatic),False,106.35,True,True,Month-to-month,32,False,True
True,False,Fiber optic,Mailed check,True,103.7,True,True,One year,33,True,True
False,False,Fiber optic,Electronic check,True,88.35,True,False,Month-to-month,1,False,True
True,False,Fiber optic,Electronic check,True,94.2,True,True,Month-to-month,8,True,True
False,False,Fiber optic,Electronic check,True,96.25,True,False,Month-to-month,5,False,True
True,False,Fiber optic,Electronic check,True,70.7,False,False,Month-to-month,2,False,True
True,False,DSL,Mailed check,False,33.55,False,False,One year,42,False,True
True,True,Fiber optic,Credit card (automatic),True,94.55,True,False,Month-to-month,40,True,True
False,False,Fiber optic,Bank transfer (automatic),True,112.95,True,True,Two year,57,False,True
False,False,DSL,Electronic check,False,35.9,True,False,Month-to-month,1,False,True
False,False,Fiber optic,Bank transfer (automatic),True,99.25,True,True,Month-to-month,38,True,True
False,False,Fiber optic,Bank transfer (automatic),True,103.35,True,False,Month-to-month,8,False,True
